Jurisdiction,Year,Flow,Total_price_sector_2019USD
Malaysia,1995,ABFLOW004,0.0
Malaysia,1995,ABFLOW005,0.0
Malaysia,1995,ABFLOW011,0.0
Malaysia,1995,ABFLOW012,0.0
Malaysia,1995,ABFLOW013,0.0
Malaysia,1995,ABFLOW014,0.0
Malaysia,1995,ABFLOW016,0.0
Malaysia,1995,ABFLOW017,0.0
Malaysia,1995,ABFLOW018,0.0
Malaysia,1995,ABFLOW019,0.0
Malaysia,1995,ABFLOW020,0.0
Malaysia,1995,ABFLOW021,0.0
Malaysia,1995,ABFLOW022,0.0
Malaysia,1995,ABFLOW023,0.0
Malaysia,1995,ABFLOW024,0.0
Malaysia,1995,ABFLOW025,0.0
Malaysia,1995,ABFLOW026,0.0
Malaysia,1995,ABFLOW027,0.0
Malaysia,1995,ABFLOW028,0.0
Malaysia,1995,ABFLOW029,0.0
Malaysia,1995,ABFLOW030,0.0
Malaysia,1995,ABFLOW032,0.0
Malaysia,1995,ABFLOW033,0.0
Malaysia,1995,ABFLOW034,0.0
Malaysia,1995,ABFLOW035,0.0
Malaysia,1995,ABFLOW036,0.0
Malaysia,1995,ABFLOW037,0.0
Malaysia,1995,ABFLOW038,0.0
Malaysia,1995,ABFLOW039,0.0
Malaysia,1995,ABFLOW040,0.0
Malaysia,1996,ABFLOW001,0.0
Malaysia,1996,ABFLOW002,0.0
Malaysia,1996,ABFLOW003,0.0
Malaysia,1996,ABFLOW004,0.0
Malaysia,1996,ABFLOW005,0.0
Malaysia,1996,ABFLOW011,0.0
Malaysia,1996,ABFLOW012,0.0
Malaysia,1996,ABFLOW013,0.0
Malaysia,1996,ABFLOW014,0.0
Malaysia,1996,ABFLOW016,0.0
Malaysia,1996,ABFLOW017,0.0
Malaysia,1996,ABFLOW018,0.0
Malaysia,1996,ABFLOW019,0.0
Malaysia,1996,ABFLOW020,0.0
Malaysia,1996,ABFLOW021,0.0
Malaysia,1996,ABFLOW022,0.0
Malaysia,1996,ABFLOW023,0.0
Malaysia,1996,ABFLOW024,0.0
Malaysia,1996,ABFLOW025,0.0
Malaysia,1996,ABFLOW026,0.0
Malaysia,1996,ABFLOW027,0.0
Malaysia,1996,ABFLOW028,0.0
Malaysia,1996,ABFLOW029,0.0
Malaysia,1996,ABFLOW030,0.0
Malaysia,1996,ABFLOW032,0.0
Malaysia,1996,ABFLOW033,0.0
Malaysia,1996,ABFLOW034,0.0
Malaysia,1996,ABFLOW035,0.0
Malaysia,1996,ABFLOW036,0.0
Malaysia,1996,ABFLOW037,0.0
Malaysia,1996,ABFLOW038,0.0
Malaysia,1996,ABFLOW039,0.0
Malaysia,1996,ABFLOW040,0.0
Malaysia,1997,ABFLOW001,0.0
Malaysia,1997,ABFLOW002,0.0
Malaysia,1997,ABFLOW003,0.0
Malaysia,1997,ABFLOW004,0.0
Malaysia,1997,ABFLOW005,0.0
Malaysia,1997,ABFLOW011,0.0
Malaysia,1997,ABFLOW012,0.0
Malaysia,1997,ABFLOW013,0.0
Malaysia,1997,ABFLOW014,0.0
Malaysia,1997,ABFLOW016,0.0
Malaysia,1997,ABFLOW017,0.0
Malaysia,1997,ABFLOW018,0.0
Malaysia,1997,ABFLOW019,0.0
Malaysia,1997,ABFLOW020,0.0
Malaysia,1997,ABFLOW021,0.0
Malaysia,1997,ABFLOW022,0.0
Malaysia,1997,ABFLOW023,0.0
Malaysia,1997,ABFLOW024,0.0
Malaysia,1997,ABFLOW025,0.0
Malaysia,1997,ABFLOW026,0.0
Malaysia,1997,ABFLOW027,0.0
Malaysia,1997,ABFLOW028,0.0
Malaysia,1997,ABFLOW029,0.0
Malaysia,1997,ABFLOW030,0.0
Malaysia,1997,ABFLOW032,0.0
Malaysia,1997,ABFLOW033,0.0
Malaysia,1997,ABFLOW034,0.0
Malaysia,1997,ABFLOW035,0.0
Malaysia,1997,ABFLOW036,0.0
Malaysia,1997,ABFLOW037,0.0
Malaysia,1997,ABFLOW038,0.0
Malaysia,1997,ABFLOW039,0.0
Malaysia,1997,ABFLOW040,0.0
Malaysia,1998,ABFLOW001,0.0
Malaysia,1998,ABFLOW002,0.0
Malaysia,1998,ABFLOW003,0.0
Malaysia,1998,ABFLOW004,0.0
Malaysia,1998,ABFLOW005,0.0
Malaysia,1998,ABFLOW011,0.0
Malaysia,1998,ABFLOW012,0.0
Malaysia,1998,ABFLOW013,0.0
Malaysia,1998,ABFLOW014,0.0
Malaysia,1998,ABFLOW016,0.0
Malaysia,1998,ABFLOW017,0.0
Malaysia,1998,ABFLOW018,0.0
Malaysia,1998,ABFLOW019,0.0
Malaysia,1998,ABFLOW020,0.0
Malaysia,1998,ABFLOW021,0.0
Malaysia,1998,ABFLOW022,0.0
Malaysia,1998,ABFLOW023,0.0
Malaysia,1998,ABFLOW024,0.0
Malaysia,1998,ABFLOW025,0.0
Malaysia,1998,ABFLOW026,0.0
Malaysia,1998,ABFLOW027,0.0
Malaysia,1998,ABFLOW028,0.0
Malaysia,1998,ABFLOW029,0.0
Malaysia,1998,ABFLOW030,0.0
Malaysia,1998,ABFLOW032,0.0
Malaysia,1998,ABFLOW033,0.0
Malaysia,1998,ABFLOW034,0.0
Malaysia,1998,ABFLOW035,0.0
Malaysia,1998,ABFLOW036,0.0
Malaysia,1998,ABFLOW037,0.0
Malaysia,1998,ABFLOW038,0.0
Malaysia,1998,ABFLOW039,0.0
Malaysia,1998,ABFLOW040,0.0
Malaysia,1999,ABFLOW001,0.0
Malaysia,1999,ABFLOW002,0.0
Malaysia,1999,ABFLOW003,0.0
Malaysia,1999,ABFLOW004,0.0
Malaysia,1999,ABFLOW005,0.0
Malaysia,1999,ABFLOW011,0.0
Malaysia,1999,ABFLOW012,0.0
Malaysia,1999,ABFLOW013,0.0
Malaysia,1999,ABFLOW014,0.0
Malaysia,1999,ABFLOW016,0.0
Malaysia,1999,ABFLOW017,0.0
Malaysia,1999,ABFLOW018,0.0
Malaysia,1999,ABFLOW019,0.0
Malaysia,1999,ABFLOW020,0.0
Malaysia,1999,ABFLOW021,0.0
Malaysia,1999,ABFLOW022,0.0
Malaysia,1999,ABFLOW023,0.0
Malaysia,1999,ABFLOW024,0.0
Malaysia,1999,ABFLOW025,0.0
Malaysia,1999,ABFLOW026,0.0
Malaysia,1999,ABFLOW027,0.0
Malaysia,1999,ABFLOW028,0.0
Malaysia,1999,ABFLOW029,0.0
Malaysia,1999,ABFLOW030,0.0
Malaysia,1999,ABFLOW032,0.0
Malaysia,1999,ABFLOW033,0.0
Malaysia,1999,ABFLOW034,0.0
Malaysia,1999,ABFLOW035,0.0
Malaysia,1999,ABFLOW036,0.0
Malaysia,1999,ABFLOW037,0.0
Malaysia,1999,ABFLOW038,0.0
Malaysia,1999,ABFLOW039,0.0
Malaysia,1999,ABFLOW040,0.0
Malaysia,2000,ABFLOW001,0.0
Malaysia,2000,ABFLOW002,0.0
Malaysia,2000,ABFLOW003,0.0
Malaysia,2000,ABFLOW004,0.0
Malaysia,2000,ABFLOW005,0.0
Malaysia,2000,ABFLOW011,0.0
Malaysia,2000,ABFLOW012,0.0
Malaysia,2000,ABFLOW013,0.0
Malaysia,2000,ABFLOW014,0.0
Malaysia,2000,ABFLOW016,0.0
Malaysia,2000,ABFLOW017,0.0
Malaysia,2000,ABFLOW018,0.0
Malaysia,2000,ABFLOW019,0.0
Malaysia,2000,ABFLOW020,0.0
Malaysia,2000,ABFLOW021,0.0
Malaysia,2000,ABFLOW022,0.0
Malaysia,2000,ABFLOW023,0.0
Malaysia,2000,ABFLOW024,0.0
Malaysia,2000,ABFLOW025,0.0
Malaysia,2000,ABFLOW026,0.0
Malaysia,2000,ABFLOW027,0.0
Malaysia,2000,ABFLOW028,0.0
Malaysia,2000,ABFLOW029,0.0
Malaysia,2000,ABFLOW030,0.0
Malaysia,2000,ABFLOW032,0.0
Malaysia,2000,ABFLOW033,0.0
Malaysia,2000,ABFLOW034,0.0
Malaysia,2000,ABFLOW035,0.0
Malaysia,2000,ABFLOW036,0.0
Malaysia,2000,ABFLOW037,0.0
Malaysia,2000,ABFLOW038,0.0
Malaysia,2000,ABFLOW039,0.0
Malaysia,2000,ABFLOW040,0.0
Malaysia,2001,ABFLOW001,0.0
Malaysia,2001,ABFLOW002,0.0
Malaysia,2001,ABFLOW003,0.0
Malaysia,2001,ABFLOW004,0.0
Malaysia,2001,ABFLOW005,0.0
Malaysia,2001,ABFLOW011,0.0
Malaysia,2001,ABFLOW012,0.0
Malaysia,2001,ABFLOW013,0.0
Malaysia,2001,ABFLOW014,0.0
Malaysia,2001,ABFLOW016,0.0
Malaysia,2001,ABFLOW017,0.0
Malaysia,2001,ABFLOW018,0.0
Malaysia,2001,ABFLOW019,0.0
Malaysia,2001,ABFLOW020,0.0
Malaysia,2001,ABFLOW021,0.0
Malaysia,2001,ABFLOW022,0.0
Malaysia,2001,ABFLOW023,0.0
Malaysia,2001,ABFLOW024,0.0
Malaysia,2001,ABFLOW025,0.0
Malaysia,2001,ABFLOW026,0.0
Malaysia,2001,ABFLOW027,0.0
Malaysia,2001,ABFLOW028,0.0
Malaysia,2001,ABFLOW029,0.0
Malaysia,2001,ABFLOW030,0.0
Malaysia,2001,ABFLOW032,0.0
Malaysia,2001,ABFLOW033,0.0
Malaysia,2001,ABFLOW034,0.0
Malaysia,2001,ABFLOW035,0.0
Malaysia,2001,ABFLOW036,0.0
Malaysia,2001,ABFLOW037,0.0
Malaysia,2001,ABFLOW038,0.0
Malaysia,2001,ABFLOW039,0.0
Malaysia,2001,ABFLOW040,0.0
Malaysia,2002,ABFLOW001,0.0
Malaysia,2002,ABFLOW002,0.0
Malaysia,2002,ABFLOW003,0.0
Malaysia,2002,ABFLOW004,0.0
Malaysia,2002,ABFLOW005,0.0
Malaysia,2002,ABFLOW011,0.0
Malaysia,2002,ABFLOW012,0.0
Malaysia,2002,ABFLOW013,0.0
Malaysia,2002,ABFLOW014,0.0
Malaysia,2002,ABFLOW016,0.0
Malaysia,2002,ABFLOW017,0.0
Malaysia,2002,ABFLOW018,0.0
Malaysia,2002,ABFLOW019,0.0
Malaysia,2002,ABFLOW020,0.0
Malaysia,2002,ABFLOW021,0.0
Malaysia,2002,ABFLOW022,0.0
Malaysia,2002,ABFLOW023,0.0
Malaysia,2002,ABFLOW024,0.0
Malaysia,2002,ABFLOW025,0.0
Malaysia,2002,ABFLOW026,0.0
Malaysia,2002,ABFLOW027,0.0
Malaysia,2002,ABFLOW028,0.0
Malaysia,2002,ABFLOW029,0.0
Malaysia,2002,ABFLOW030,0.0
Malaysia,2002,ABFLOW032,0.0
Malaysia,2002,ABFLOW033,0.0
Malaysia,2002,ABFLOW034,0.0
Malaysia,2002,ABFLOW035,0.0
Malaysia,2002,ABFLOW036,0.0
Malaysia,2002,ABFLOW037,0.0
Malaysia,2002,ABFLOW038,0.0
Malaysia,2002,ABFLOW039,0.0
Malaysia,2002,ABFLOW040,0.0
Malaysia,2003,ABFLOW001,0.0
Malaysia,2003,ABFLOW002,0.0
Malaysia,2003,ABFLOW003,0.0
Malaysia,2003,ABFLOW004,0.0
Malaysia,2003,ABFLOW005,0.0
Malaysia,2003,ABFLOW011,0.0
Malaysia,2003,ABFLOW012,0.0
Malaysia,2003,ABFLOW013,0.0
Malaysia,2003,ABFLOW014,0.0
Malaysia,2003,ABFLOW016,0.0
Malaysia,2003,ABFLOW017,0.0
Malaysia,2003,ABFLOW018,0.0
Malaysia,2003,ABFLOW019,0.0
Malaysia,2003,ABFLOW020,0.0
Malaysia,2003,ABFLOW021,0.0
Malaysia,2003,ABFLOW022,0.0
Malaysia,2003,ABFLOW023,0.0
Malaysia,2003,ABFLOW024,0.0
Malaysia,2003,ABFLOW025,0.0
Malaysia,2003,ABFLOW026,0.0
Malaysia,2003,ABFLOW027,0.0
Malaysia,2003,ABFLOW028,0.0
Malaysia,2003,ABFLOW029,0.0
Malaysia,2003,ABFLOW030,0.0
Malaysia,2003,ABFLOW032,0.0
Malaysia,2003,ABFLOW033,0.0
Malaysia,2003,ABFLOW034,0.0
Malaysia,2003,ABFLOW035,0.0
Malaysia,2003,ABFLOW036,0.0
Malaysia,2003,ABFLOW037,0.0
Malaysia,2003,ABFLOW038,0.0
Malaysia,2003,ABFLOW039,0.0
Malaysia,2003,ABFLOW040,0.0
Malaysia,2004,ABFLOW001,0.0
Malaysia,2004,ABFLOW002,0.0
Malaysia,2004,ABFLOW003,0.0
Malaysia,2004,ABFLOW004,0.0
Malaysia,2004,ABFLOW005,0.0
Malaysia,2004,ABFLOW011,0.0
Malaysia,2004,ABFLOW012,0.0
Malaysia,2004,ABFLOW013,0.0
Malaysia,2004,ABFLOW014,0.0
Malaysia,2004,ABFLOW016,0.0
Malaysia,2004,ABFLOW017,0.0
Malaysia,2004,ABFLOW018,0.0
Malaysia,2004,ABFLOW019,0.0
Malaysia,2004,ABFLOW020,0.0
Malaysia,2004,ABFLOW021,0.0
Malaysia,2004,ABFLOW022,0.0
Malaysia,2004,ABFLOW023,0.0
Malaysia,2004,ABFLOW024,0.0
Malaysia,2004,ABFLOW025,0.0
Malaysia,2004,ABFLOW026,0.0
Malaysia,2004,ABFLOW027,0.0
Malaysia,2004,ABFLOW028,0.0
Malaysia,2004,ABFLOW029,0.0
Malaysia,2004,ABFLOW030,0.0
Malaysia,2004,ABFLOW032,0.0
Malaysia,2004,ABFLOW033,0.0
Malaysia,2004,ABFLOW034,0.0
Malaysia,2004,ABFLOW035,0.0
Malaysia,2004,ABFLOW036,0.0
Malaysia,2004,ABFLOW037,0.0
Malaysia,2004,ABFLOW038,0.0
Malaysia,2004,ABFLOW039,0.0
Malaysia,2004,ABFLOW040,0.0
Malaysia,2005,ABFLOW001,0.0
Malaysia,2005,ABFLOW002,0.0
Malaysia,2005,ABFLOW003,0.0
Malaysia,2005,ABFLOW004,0.0
Malaysia,2005,ABFLOW005,0.0
Malaysia,2005,ABFLOW011,0.0
Malaysia,2005,ABFLOW012,0.0
Malaysia,2005,ABFLOW013,0.0
Malaysia,2005,ABFLOW014,0.0
Malaysia,2005,ABFLOW016,0.0
Malaysia,2005,ABFLOW017,0.0
Malaysia,2005,ABFLOW018,0.0
Malaysia,2005,ABFLOW019,0.0
Malaysia,2005,ABFLOW020,0.0
Malaysia,2005,ABFLOW021,0.0
Malaysia,2005,ABFLOW022,0.0
Malaysia,2005,ABFLOW023,0.0
Malaysia,2005,ABFLOW024,0.0
Malaysia,2005,ABFLOW025,0.0
Malaysia,2005,ABFLOW026,0.0
Malaysia,2005,ABFLOW027,0.0
Malaysia,2005,ABFLOW028,0.0
Malaysia,2005,ABFLOW029,0.0
Malaysia,2005,ABFLOW030,0.0
Malaysia,2005,ABFLOW032,0.0
Malaysia,2005,ABFLOW033,0.0
Malaysia,2005,ABFLOW034,0.0
Malaysia,2005,ABFLOW035,0.0
Malaysia,2005,ABFLOW036,0.0
Malaysia,2005,ABFLOW037,0.0
Malaysia,2005,ABFLOW038,0.0
Malaysia,2005,ABFLOW039,0.0
Malaysia,2005,ABFLOW040,0.0
Malaysia,2006,ABFLOW001,0.0
Malaysia,2006,ABFLOW002,0.0
Malaysia,2006,ABFLOW003,0.0
Malaysia,2006,ABFLOW004,0.0
Malaysia,2006,ABFLOW005,0.0
Malaysia,2006,ABFLOW011,0.0
Malaysia,2006,ABFLOW012,0.0
Malaysia,2006,ABFLOW013,0.0
Malaysia,2006,ABFLOW014,0.0
Malaysia,2006,ABFLOW016,0.0
Malaysia,2006,ABFLOW017,0.0
Malaysia,2006,ABFLOW018,0.0
Malaysia,2006,ABFLOW019,0.0
Malaysia,2006,ABFLOW020,0.0
Malaysia,2006,ABFLOW021,0.0
Malaysia,2006,ABFLOW022,0.0
Malaysia,2006,ABFLOW023,0.0
Malaysia,2006,ABFLOW024,0.0
Malaysia,2006,ABFLOW025,0.0
Malaysia,2006,ABFLOW026,0.0
Malaysia,2006,ABFLOW027,0.0
Malaysia,2006,ABFLOW028,0.0
Malaysia,2006,ABFLOW029,0.0
Malaysia,2006,ABFLOW030,0.0
Malaysia,2006,ABFLOW032,0.0
Malaysia,2006,ABFLOW033,0.0
Malaysia,2006,ABFLOW034,0.0
Malaysia,2006,ABFLOW035,0.0
Malaysia,2006,ABFLOW036,0.0
Malaysia,2006,ABFLOW037,0.0
Malaysia,2006,ABFLOW038,0.0
Malaysia,2006,ABFLOW039,0.0
Malaysia,2006,ABFLOW040,0.0
Malaysia,2007,ABFLOW001,0.0
Malaysia,2007,ABFLOW002,0.0
Malaysia,2007,ABFLOW003,0.0
Malaysia,2007,ABFLOW004,0.0
Malaysia,2007,ABFLOW005,0.0
Malaysia,2007,ABFLOW011,0.0
Malaysia,2007,ABFLOW012,0.0
Malaysia,2007,ABFLOW013,0.0
Malaysia,2007,ABFLOW014,0.0
Malaysia,2007,ABFLOW016,0.0
Malaysia,2007,ABFLOW017,0.0
Malaysia,2007,ABFLOW018,0.0
Malaysia,2007,ABFLOW019,0.0
Malaysia,2007,ABFLOW020,0.0
Malaysia,2007,ABFLOW021,0.0
Malaysia,2007,ABFLOW022,0.0
Malaysia,2007,ABFLOW023,0.0
Malaysia,2007,ABFLOW024,0.0
Malaysia,2007,ABFLOW025,0.0
Malaysia,2007,ABFLOW026,0.0
Malaysia,2007,ABFLOW027,0.0
Malaysia,2007,ABFLOW028,0.0
Malaysia,2007,ABFLOW029,0.0
Malaysia,2007,ABFLOW030,0.0
Malaysia,2007,ABFLOW032,0.0
Malaysia,2007,ABFLOW033,0.0
Malaysia,2007,ABFLOW034,0.0
Malaysia,2007,ABFLOW035,0.0
Malaysia,2007,ABFLOW036,0.0
Malaysia,2007,ABFLOW037,0.0
Malaysia,2007,ABFLOW038,0.0
Malaysia,2007,ABFLOW039,0.0
Malaysia,2007,ABFLOW040,0.0
Malaysia,2008,ABFLOW001,0.0
Malaysia,2008,ABFLOW002,0.0
Malaysia,2008,ABFLOW003,0.0
Malaysia,2008,ABFLOW004,0.0
Malaysia,2008,ABFLOW005,0.0
Malaysia,2008,ABFLOW011,0.0
Malaysia,2008,ABFLOW012,0.0
Malaysia,2008,ABFLOW013,0.0
Malaysia,2008,ABFLOW014,0.0
Malaysia,2008,ABFLOW016,0.0
Malaysia,2008,ABFLOW017,0.0
Malaysia,2008,ABFLOW018,0.0
Malaysia,2008,ABFLOW019,0.0
Malaysia,2008,ABFLOW020,0.0
Malaysia,2008,ABFLOW021,0.0
Malaysia,2008,ABFLOW022,0.0
Malaysia,2008,ABFLOW023,0.0
Malaysia,2008,ABFLOW024,0.0
Malaysia,2008,ABFLOW025,0.0
Malaysia,2008,ABFLOW026,0.0
Malaysia,2008,ABFLOW027,0.0
Malaysia,2008,ABFLOW028,0.0
Malaysia,2008,ABFLOW029,0.0
Malaysia,2008,ABFLOW030,0.0
Malaysia,2008,ABFLOW032,0.0
Malaysia,2008,ABFLOW033,0.0
Malaysia,2008,ABFLOW034,0.0
Malaysia,2008,ABFLOW035,0.0
Malaysia,2008,ABFLOW036,0.0
Malaysia,2008,ABFLOW037,0.0
Malaysia,2008,ABFLOW038,0.0
Malaysia,2008,ABFLOW039,0.0
Malaysia,2008,ABFLOW040,0.0
Malaysia,2009,ABFLOW001,0.0
Malaysia,2009,ABFLOW002,0.0
Malaysia,2009,ABFLOW003,0.0
Malaysia,2009,ABFLOW004,0.0
Malaysia,2009,ABFLOW005,0.0
Malaysia,2009,ABFLOW011,0.0
Malaysia,2009,ABFLOW012,0.0
Malaysia,2009,ABFLOW013,0.0
Malaysia,2009,ABFLOW014,0.0
Malaysia,2009,ABFLOW016,0.0
Malaysia,2009,ABFLOW017,0.0
Malaysia,2009,ABFLOW018,0.0
Malaysia,2009,ABFLOW019,0.0
Malaysia,2009,ABFLOW020,0.0
Malaysia,2009,ABFLOW021,0.0
Malaysia,2009,ABFLOW022,0.0
Malaysia,2009,ABFLOW023,0.0
Malaysia,2009,ABFLOW024,0.0
Malaysia,2009,ABFLOW025,0.0
Malaysia,2009,ABFLOW026,0.0
Malaysia,2009,ABFLOW027,0.0
Malaysia,2009,ABFLOW028,0.0
Malaysia,2009,ABFLOW029,0.0
Malaysia,2009,ABFLOW030,0.0
Malaysia,2009,ABFLOW032,0.0
Malaysia,2009,ABFLOW033,0.0
Malaysia,2009,ABFLOW034,0.0
Malaysia,2009,ABFLOW035,0.0
Malaysia,2009,ABFLOW036,0.0
Malaysia,2009,ABFLOW037,0.0
Malaysia,2009,ABFLOW038,0.0
Malaysia,2009,ABFLOW039,0.0
Malaysia,2009,ABFLOW040,0.0
Malaysia,2010,ABFLOW001,0.0
Malaysia,2010,ABFLOW002,0.0
Malaysia,2010,ABFLOW003,0.0
Malaysia,2010,ABFLOW004,0.0
Malaysia,2010,ABFLOW005,0.0
Malaysia,2010,ABFLOW011,0.0
Malaysia,2010,ABFLOW012,0.0
Malaysia,2010,ABFLOW013,0.0
Malaysia,2010,ABFLOW014,0.0
Malaysia,2010,ABFLOW016,0.0
Malaysia,2010,ABFLOW017,0.0
Malaysia,2010,ABFLOW018,0.0
Malaysia,2010,ABFLOW019,0.0
Malaysia,2010,ABFLOW020,0.0
Malaysia,2010,ABFLOW021,0.0
Malaysia,2010,ABFLOW022,0.0
Malaysia,2010,ABFLOW023,0.0
Malaysia,2010,ABFLOW024,0.0
Malaysia,2010,ABFLOW025,0.0
Malaysia,2010,ABFLOW026,0.0
Malaysia,2010,ABFLOW027,0.0
Malaysia,2010,ABFLOW028,0.0
Malaysia,2010,ABFLOW029,0.0
Malaysia,2010,ABFLOW030,0.0
Malaysia,2010,ABFLOW032,0.0
Malaysia,2010,ABFLOW033,0.0
Malaysia,2010,ABFLOW034,0.0
Malaysia,2010,ABFLOW035,0.0
Malaysia,2010,ABFLOW036,0.0
Malaysia,2010,ABFLOW037,0.0
Malaysia,2010,ABFLOW038,0.0
Malaysia,2010,ABFLOW039,0.0
Malaysia,2010,ABFLOW040,0.0
Malaysia,2011,ABFLOW001,0.0
Malaysia,2011,ABFLOW002,0.0
Malaysia,2011,ABFLOW003,0.0
Malaysia,2011,ABFLOW004,0.0
Malaysia,2011,ABFLOW005,0.0
Malaysia,2011,ABFLOW011,0.0
Malaysia,2011,ABFLOW012,0.0
Malaysia,2011,ABFLOW013,0.0
Malaysia,2011,ABFLOW014,0.0
Malaysia,2011,ABFLOW016,0.0
Malaysia,2011,ABFLOW017,0.0
Malaysia,2011,ABFLOW018,0.0
Malaysia,2011,ABFLOW019,0.0
Malaysia,2011,ABFLOW020,0.0
Malaysia,2011,ABFLOW021,0.0
Malaysia,2011,ABFLOW022,0.0
Malaysia,2011,ABFLOW023,0.0
Malaysia,2011,ABFLOW024,0.0
Malaysia,2011,ABFLOW025,0.0
Malaysia,2011,ABFLOW026,0.0
Malaysia,2011,ABFLOW027,0.0
Malaysia,2011,ABFLOW028,0.0
Malaysia,2011,ABFLOW029,0.0
Malaysia,2011,ABFLOW030,0.0
Malaysia,2011,ABFLOW032,0.0
Malaysia,2011,ABFLOW033,0.0
Malaysia,2011,ABFLOW034,0.0
Malaysia,2011,ABFLOW035,0.0
Malaysia,2011,ABFLOW036,0.0
Malaysia,2011,ABFLOW037,0.0
Malaysia,2011,ABFLOW038,0.0
Malaysia,2011,ABFLOW039,0.0
Malaysia,2011,ABFLOW040,0.0
Malaysia,2012,ABFLOW001,0.0
Malaysia,2012,ABFLOW002,0.0
Malaysia,2012,ABFLOW003,0.0
Malaysia,2012,ABFLOW004,0.0
Malaysia,2012,ABFLOW005,0.0
Malaysia,2012,ABFLOW011,0.0
Malaysia,2012,ABFLOW012,0.0
Malaysia,2012,ABFLOW013,0.0
Malaysia,2012,ABFLOW014,0.0
Malaysia,2012,ABFLOW016,0.0
Malaysia,2012,ABFLOW017,0.0
Malaysia,2012,ABFLOW018,0.0
Malaysia,2012,ABFLOW019,0.0
Malaysia,2012,ABFLOW020,0.0
Malaysia,2012,ABFLOW021,0.0
Malaysia,2012,ABFLOW022,0.0
Malaysia,2012,ABFLOW023,0.0
Malaysia,2012,ABFLOW024,0.0
Malaysia,2012,ABFLOW025,0.0
Malaysia,2012,ABFLOW026,0.0
Malaysia,2012,ABFLOW027,0.0
Malaysia,2012,ABFLOW028,0.0
Malaysia,2012,ABFLOW029,0.0
Malaysia,2012,ABFLOW030,0.0
Malaysia,2012,ABFLOW032,0.0
Malaysia,2012,ABFLOW033,0.0
Malaysia,2012,ABFLOW034,0.0
Malaysia,2012,ABFLOW035,0.0
Malaysia,2012,ABFLOW036,0.0
Malaysia,2012,ABFLOW037,0.0
Malaysia,2012,ABFLOW038,0.0
Malaysia,2012,ABFLOW039,0.0
Malaysia,2012,ABFLOW040,0.0
Malaysia,2013,ABFLOW001,0.0
Malaysia,2013,ABFLOW002,0.0
Malaysia,2013,ABFLOW003,0.0
Malaysia,2013,ABFLOW004,0.0
Malaysia,2013,ABFLOW005,0.0
Malaysia,2013,ABFLOW011,0.0
Malaysia,2013,ABFLOW012,0.0
Malaysia,2013,ABFLOW013,0.0
Malaysia,2013,ABFLOW014,0.0
Malaysia,2013,ABFLOW016,0.0
Malaysia,2013,ABFLOW017,0.0
Malaysia,2013,ABFLOW018,0.0
Malaysia,2013,ABFLOW019,0.0
Malaysia,2013,ABFLOW020,0.0
Malaysia,2013,ABFLOW021,0.0
Malaysia,2013,ABFLOW022,0.0
Malaysia,2013,ABFLOW023,0.0
Malaysia,2013,ABFLOW024,0.0
Malaysia,2013,ABFLOW025,0.0
Malaysia,2013,ABFLOW026,0.0
Malaysia,2013,ABFLOW027,0.0
Malaysia,2013,ABFLOW028,0.0
Malaysia,2013,ABFLOW029,0.0
Malaysia,2013,ABFLOW030,0.0
Malaysia,2013,ABFLOW032,0.0
Malaysia,2013,ABFLOW033,0.0
Malaysia,2013,ABFLOW034,0.0
Malaysia,2013,ABFLOW035,0.0
Malaysia,2013,ABFLOW036,0.0
Malaysia,2013,ABFLOW037,0.0
Malaysia,2013,ABFLOW038,0.0
Malaysia,2013,ABFLOW039,0.0
Malaysia,2013,ABFLOW040,0.0
Malaysia,2014,ABFLOW001,0.0
Malaysia,2014,ABFLOW002,0.0
Malaysia,2014,ABFLOW003,0.0
Malaysia,2014,ABFLOW004,0.0
Malaysia,2014,ABFLOW005,0.0
Malaysia,2014,ABFLOW011,0.0
Malaysia,2014,ABFLOW012,0.0
Malaysia,2014,ABFLOW013,0.0
Malaysia,2014,ABFLOW014,0.0
Malaysia,2014,ABFLOW016,0.0
Malaysia,2014,ABFLOW017,0.0
Malaysia,2014,ABFLOW018,0.0
Malaysia,2014,ABFLOW019,0.0
Malaysia,2014,ABFLOW020,0.0
Malaysia,2014,ABFLOW021,0.0
Malaysia,2014,ABFLOW022,0.0
Malaysia,2014,ABFLOW023,0.0
Malaysia,2014,ABFLOW024,0.0
Malaysia,2014,ABFLOW025,0.0
Malaysia,2014,ABFLOW026,0.0
Malaysia,2014,ABFLOW027,0.0
Malaysia,2014,ABFLOW028,0.0
Malaysia,2014,ABFLOW029,0.0
Malaysia,2014,ABFLOW030,0.0
Malaysia,2014,ABFLOW032,0.0
Malaysia,2014,ABFLOW033,0.0
Malaysia,2014,ABFLOW034,0.0
Malaysia,2014,ABFLOW035,0.0
Malaysia,2014,ABFLOW036,0.0
Malaysia,2014,ABFLOW037,0.0
Malaysia,2014,ABFLOW038,0.0
Malaysia,2014,ABFLOW039,0.0
Malaysia,2014,ABFLOW040,0.0
Malaysia,2015,ABFLOW001,0.0
Malaysia,2015,ABFLOW002,0.0
Malaysia,2015,ABFLOW003,0.0
Malaysia,2015,ABFLOW004,0.0
Malaysia,2015,ABFLOW005,0.0
Malaysia,2015,ABFLOW011,0.0
Malaysia,2015,ABFLOW012,0.0
Malaysia,2015,ABFLOW013,0.0
